Некий научный Рейлган S;2013;126;24;15;54;HDTVRip (720p);11.16 ГБ;Тацуюки Нагай;Приключения, комедия, фантастика
Фи Брейн: Загадка Бога;2013;40;3;5;3;HDTVRip (720p);1.25 ГБ;Дзюнъити Сато;Комедия, приключения
Аура восьмиклассника;2013;35;1;0;2;BDRip (720p);1.25 ГБ;Сэйдзи Киси;Приключения
Дочери Мнемозины;2008;127;6;1;6;BDRip;4.13 ГБ;Сигэру Уэда;Мистика, ужасы, эротика, приключения
Истории подделок (Фальшивая история);2012;17;11;2;11;HDTVRip (720p);4.64 ГБ;Акиюки Симбо;Комедия, мистика, этти
Сокрушитель Садамицу;2001;46;6;3;6;TVRip;1.34 ГБ;Койти Охата;Приключения, фантастика, меха
Радиосигнал от чудачки. Юноша на связи;2011;57;1;3;13;BDRip (1080p);15.12 ГБ;Акиюки Симбо;Комедия, повседневность
Дневник будущего;2011;305;26;6;27;BDRip;7.32 ГБ;Наото Хосода;Триллер, мистика, драма
Трудность выбора;2013;35;1;9;1;HDTVRip (720p);466 МБ;Такаюки Инагаки;Комедия, этти, пародия, школа
Первый отряд. Момент истины;2009;3;1;1;65;DVD;3.11 ГБ;Асино Ёсихару;Приключения, история, мистика
Вольный стиль! (Всплеск!);2013;30;12;1;17;HDTVRip (720p);3.92 ГБ;Хироко Уцуми;Повседневность, спорт
Золотая Мозаика;2012;12;1;5;28;HDTVRip (720p);1.17 ГБ;Мотоки Танака;Комедия, школа
Горец: В поисках мести;2007;46;1;0;2;HDTVRip;1.46 ГБ;Есиаки Кавадзири;Приключения, фантастика
Стич!;2009;25;1;10;25;DVB;7.2 ГБ;Масами Хата;Фантастика, комедия, приключения, семейный
Пуля доказательство (Данганронпа): Школа вершины надежд;2013;232;13;6;26;HDTVRip (720p);4.8 ГБ;Сэйдзи Киси;Триллер, детектив
Возлюбленные Дьявола;2013;124;5;2;5;HDTVRip (720p);1.13 ГБ;Синобу Тагасира;Сёдзё
За гранью;2013;32;3;2;3;HDTVRip (720p);836 МБ;Тайти Исидатэ;Приключения, мистика
Призрак в доспехах: Синдром одиночки - Дни Татиком;2003;8;52;0;53;DVDRip;230 МБ;Сиро Масамунэ;Приключения, комедия, киберпанк, фантастика, меха
Нярлко: Помни мою Любовь;2010;30;12;0;36;HDTVRip;630 МБ;Тани Адзума;Комедия
Индекс Волшебства;2013;101;1;0;1;BDRip (720p);1.64 ГБ;Хироши Нишикиори;Приключения
Кошачий Апокалипсис (Апокалипсис Мяу) ONA;2010;163;1;32;1;BDRip (720p);838 МБ;Сасахара Кадзуя;Боевик, приключения
Трусливый велосипедист;2013;28;1;2;2;HDTVRip (720p);812 МБ;Осаму Набэсима;Спорт
Бой-баба - хочу быть сильнее всех;2013;59;2;0;2;HDTVRip (720p);549 МБ;Рион Кудзе;Комедия, этти
Истребители насекомых;2013;27;26;0;82;WEBRip (1080p);13.51 ГБ;Такаюки Хамана;Приключения, фэнтези, сёнэн
Кафе «У Белого Медведя»;2012;6;50;2;151;WEBRip (720p);16.23 ГБ;Мицуюки Масухара;Комедия, повседневность
Канарейка;2002;16;1;0;1;DVDRip;247 МБ;Аракава Нарухиса;Романтика, музыкальный, школа
Подлодка 707;1997;21;1;14;1;DVDRip (AVC);602 МБ;Одзава Сатору;Приключения, фантастика, драма
Макрос Фронтир (Крылья Разлуки);2011;64;1;0;1;BDRip (1080p);8.01 ГБ;Седзи Кавамори;Приключения, фантастика, романтика, меха
Ариэтти из страны лилипутов;2010;206;1;6;55;Blu-Ray (1080p);22.67 ГБ;Ёнэбаяси Хиромаса;Приключения, сказка
Наследие Галилея (Сестры Галилео);2013;18;1;2;1;HDTVRip (720p);397 МБ;Ясуоми Умэцу;Приключения
Первый шаг;2013;81;2;7;2;HDTVRip (720p);863 МБ;Дзюн Сисидо;Спорт
Маги: Лабиринт Магии;2012;103;25;0;25;HDTVRip (720p);7.6 ГБ;Кодзи Масунари;Приключения, комедия, фэнтези, сёнэн
Токийские вороны;2013;16;1;3;1;HDTVRip (720p);385 МБ;Такаоми Канасаки;Приключения, мистика
Мастер Муши;2005;3;7;0;7;BDRip (720p);5.88 ГБ;Хироси Нагахама;Мистика, приключения, драма
Старшая Школа DxD New;2013;50;12;4;12;HDTVRip (720p);5.38 ГБ;Тэцуя Янагисава;Приключения, мистика, комедия, этти
Легендарный игрок Тэцуя;2000;3;20;0;2;DVDRip;240 МБ;Нисидзава Нобутака;Драма
Ведьмина служба доставки (Служба доставки Кики);1989;4891;1;19;3;DVDRip;1.98 ГБ;Хаяо Миядзаки;Приключения, комедия, драма, сказка
Клеймор;2007;44;26;3;26;BDRip (1080p);26.39 ГБ;Хироюки Танака;Приключения, фэнтези, драма
Последняя попытка;2004;344;1;3;13;DVDRip;2.12 ГБ;Такаси Ямамото;Комедия, романтика, драма, повседневность
Призрак в доспехах: Синдром одиночки;2011;49;1;0;1;HDTVRip (1080p);3.87 ГБ;Кэндзи Камияма;Приключения, фантастика
Героем я не стал, так что мне пришлось искать работу;2013;88;2;1;2;HDTVRip (720p);603 МБ;Киндзи Есимото;Комедия, этти
Призрак в доспехах: Синдром одиночки;2006;132;1;1;1;HDTVRip (1080p);8.23 ГБ;Кэндзи Камияма;Приключения, фантастика, меха
Зомби на доверии;2007;88;11;13;11;DTVRip;3.19 ГБ;Акира Нисимори;Приключения, комедия, драма, мистика
Новый Мир;2012;31;1;12;1;BDRip (720p);1.53 ГБ;Юдзуру Татикава;Фантастика
Ариэтти из страны лилипутов;2010;5822;1;24;1;HDRip;1.37 ГБ;Хиромаса Енэбаяси;Приключения, сказка
Галилей Донна;2013;31;1;1;1;HDTVRip (720p);371 МБ;Ясуоми Умэцу;Приключения
Вишневый Квартет;2008;85;12;3;87;HDDVDRip (720p);8.46 ГБ;Ко Мацуо;Приключения, комедия, мистика
Чей-то пристальный взор;2013;25;1;15;1;WEBRip (720p);157 МБ;Макото Синкай;Повседневность, драма
Шепот сердца;1995;6655;1;37;1;DVDRip;1.37 ГБ;Есифуми Кондо;Романтика, повседневность
Идзумо;2005;286;1;5;12;TVRip;2.3 ГБ;Томинага Цунэо;Приключения, фэнтези, романтика
Несокрушимая механическая кукла;2013;28;1;0;1;HDTVRip (720p);410 МБ;Киндзи Есимото;Приключения, фэнтези, романтика
Полифоника;2009;29;1;0;12;HDTVRip (720p);4.6 ГБ;Судзуки Тосимаса;Романтика, мистика, школа
Фигурный Калейдоскоп;2005;53;1;1;24;DVDRip;4.50 ГБ;Синдзи Такамацу;Комедия, романтика, мистика, сёдзё
Старшая Школа: Демоны против Падших New;2013;780;12;29;24;HDTVRip (720p);5.02 ГБ;Тэцуя Янагисава;Приключения, комедия, этти
Тока Гэттан;2007;66;26;1;52;TVRip;8.47 ГБ;Юдзи Ямагути;Комедия, романтика, драма, мистика
Работяга;2006;48;1;20;11;HDTVRip (720p);3.15 ГБ;Кацуми Оно;Повседневность
Вальврэйв Освободитель;2013;193;12;2;12;HDTVRip (720p);5.01 ГБ;Ко Мацуо;Приключения, фантастика, меха
Президент студсовета - горничная! (Госпожа горничная);2010;45;1;3;30;BDRip (720p);10.74 ГБ;Хироаки Сакурай;Комедия, романтика, школа, сёдзё
Дети на склоне;2012;42;1;70;24;HDTVRip (720p);4.26 GB;Синъитиро Ватанабэ;Романтика, драма
Клуб очкариков;2013;17;1;0;1;HDTVRip (720p);431 МБ;Соби Ямамото;Приключения
Король Шаманов, Шаман Кинг;2001;90;64;5;128;DVDRip;24.72 ГБ;Сэйдзи Мидзусима;Приключения, комедия, мистика, сёнэн
Лог Горизонт;2013;21;1;0;1;HDTVRip (720p);395 МБ;Синдзи Исихира;Комедия, фэнтези
Планета Короля Зверей;2006;109;1;26;11;DVDRip (AVC);3.1 ГБ;Нишикиори Хироши;Приключения, фантастика, драма
Связь сердец (Соединенные сердца);2012;41;1;0;26;HDTVRip (720p);4.77 ГБ;Син Онума;Комедия, романтика
Ван-Пис;2000;121;13;3;28;BDRip (Blu-Ray (1080p));20.5 ГБ;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
Навсикая из Долины ветров;1984;8029;1;50;2;DVDRip;1.37 ГБ;Хаяо Миядзаки;Приключения, фэнтези, фантастика, драма
Солнце, пронзившее иллюзию;2013;84;13;1;26;HDTVRip (720p);5.17 ГБ;Кэйдзе Кусакава;Приключения, мистика, драма
Школа надежды и безнадёжные школьники;2013;174;13;8;13;HDTVRip (720p);4.83 ГБ;Сэйдзи Киси;Триллер, детектив
Команда Гатчаменов;2013;147;12;2;12;HDTVRip (720p);4.89 ГБ;Кэндзи Накамура;Приключения, фантастика
Проект Кей (К);2012;44;1;1;26;HDTVRip;3.09 ГБ;Синго Судзуки;Приключения, мистика
Код: Крушитель;2012;48;1;5;26;HDTVRip;3.05 ГБ;Ясухиро Ириэ;Приключения, мистика, драма
Синий Экзорцист Фильм;2012;21;1;0;1;Blu-Ray Remux (1080p);26.03 ГБ;Ацуси Такахаси;Приключения
Благородный звездный отряд;2013;177;1;4;24;HDTVRip (720p);9.57 ГБ;Кэйтаро Мотонага;Приключения, фантастика, меха
Истинно геройский файт;2013;60;13;5;13;HDTVRip (720p);838 МБ;Ямамото Ютака;Пародия, фэнтези
